"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"MYRF",3216.80230737479,-3.54751870981461,0.782830072893065,-4.53165869919154,5.8522347557312e-06,3.5560640060462e-05,"Down"
"MYRFL",42.0653318942006,1.33799782100241,0.685841306603239,1.95088544262389,0.0510706747282033,0.0978398861195377,"Not"
"MYRIP",595.864052464027,-2.76486810159079,0.572288291461961,-4.83125051279258,1.35678159180162e-06,9.75059030400192e-06,"Down"
"MYSM1",906.404175363089,-0.682629258599929,0.289712870903107,-2.35622689620935,0.018461637304065,0.0412163695319695,"Down"
"MYT1",821.586407923919,0.844170645664181,0.888844141342089,0.949739787213477,0.342244487789258,0.459337873462233,"Not"
"MYT1L",583.48448702816,-4.88837185377001,0.963436757392311,-5.07388971436084,3.89765008998345e-07,3.24182733903586e-06,"Down"
"MYZAP",104.133878228155,2.01393294076074,0.686613814982483,2.9331378087872,0.00335554913884487,0.00942532416626624,"Up"
"MZB1",21.678861783445,1.9827398142747,0.861892366610145,2.30044944251322,0.0214227704502542,0.0467885980745897,"Up"
"MZF1",1363.34241580058,0.0674936508750411,0.383782210362805,0.175864459197409,0.86040042757052,0.908200523205535,"Not"
"MZT1",983.740244108802,-0.420519457077999,0.346191135658362,-1.21470313293344,0.224479337211142,0.329259956495902,"Not"
"MZT2A",1304.78076092054,-0.173837991834689,0.262939807207368,-0.661132270845513,0.508527491466618,0.623544385542895,"Not"
"MZT2B",2679.59489814091,-0.135314882758854,0.240933338412182,-0.561627891144568,0.57436957331357,0.684738917221265,"Not"
"N4BP1",1706.34926684312,-0.499656025907131,0.151664524233331,-3.29448187328519,0.000986033040536638,0.00325690231710007,"Not"
"N4BP2",533.825654585587,1.05596121120067,0.257223172556592,4.10523360203228,4.03906509362323e-05,0.00019802594237669,"Up"
"N4BP2L1",782.815215545229,-0.974721822029057,0.295750208601001,-3.29576038725322,0.000981556943779105,0.00324442147734127,"Down"
"N4BP2L2",2555.82211831948,-0.156286344529287,0.24911905155615,-0.627356051466265,0.530425869214607,0.643581503040513,"Not"
"N4BP3",157.766022101481,-1.90649743777404,0.459093747171792,-4.15274102406939,3.28516450100914e-05,0.000165244040837459,"Down"
"N6AMT1",642.492064985379,-0.0425176823619171,0.2808869204274,-0.151369391986006,0.879684332881933,0.921432567561856,"Not"
"NAA10",2110.72881478664,0.613812986061427,0.214097905498385,2.86697333461796,0.00414417928355593,0.0113192307325076,"Up"
"NAA11",4.64475259434081,0.257901637485911,0.931953026894704,0.276732442562311,0.781985558766976,0.853901244581158,"Not"
"NAA15",1887.30665672911,0.154288096350803,0.171716581914591,0.898504353106349,0.368916725491599,0.487158594357466,"Not"
"NAA16",630.228182063013,0.197361584479867,0.299682135497979,0.658569734735483,0.510172103081589,0.625148982477347,"Not"
"NAA20",2718.61318671171,0.523127809590769,0.282856257351252,1.84944754091527,0.0643932160808156,0.118600294832672,"Not"
"NAA25",1032.21513996941,-0.563052482111796,0.220646936704018,-2.55182551148258,0.0107160171010028,0.0258535028762004,"Down"
"NAA30",1162.63522022947,-1.18379085679658,0.204669948170647,-5.78390167866547,7.29876120726179e-09,9.4899197080582e-08,"Down"
"NAA35",962.821861388496,-0.135192526062286,0.195174135430933,-0.692676443852506,0.488512625193398,0.604508009877382,"Not"
"NAA38",2690.30467633612,0.664143544564353,0.366091748501885,1.81414508052189,0.0696553927080634,0.126390504849447,"Not"
"NAA40",1635.66053432028,0.511910906254544,0.228597822198466,2.23935163218707,0.0251330458329365,0.0536945057719161,"Up"
"NAA50",3890.81140621045,0.0663812313674977,0.171917499022702,0.386122598018554,0.699405874383731,0.790104814664513,"Not"
"NAA60",1365.21665710964,0.0661802727803369,0.179284138086247,0.369136240867556,0.712026177197836,0.800304454878566,"Not"
"NAAA",616.437358000345,0.180741770344016,0.361841288552232,0.499505656380965,0.617423202954968,0.722257316287226,"Not"
"NAALAD2",208.434995421941,-0.488502856045749,0.642096319941684,-0.76079373276912,0.446780278354491,0.563732121189723,"Not"
"NAALADL1",118.688019031736,1.39558560474361,0.439510870455366,3.17531533019349,0.00149673756015378,0.00466002326710529,"Up"
"NAALADL2",234.397065761711,0.601518396991778,0.338603755085859,1.77646700001674,0.075655976427222,0.135208442743722,"Not"
"NAB1",2118.93451581522,0.314843395432506,0.181852950992193,1.73130759613586,0.0833969173509297,0.146911858003352,"Not"
"NAB2",2109.30004890978,0.070925316709818,0.298700613515056,0.237446170180842,0.812310675048425,0.87495050331559,"Not"
"NABP1",452.555207246438,0.918671375336742,0.533007460712507,1.72356194434632,0.084786953552064,0.148979701368373,"Not"
"NABP2",2621.78122028503,0.50486528441294,0.253347281694576,1.99277955948855,0.0462855909808864,0.0899602742912747,"Up"
"NACA",17457.4127152012,0.513136577057617,0.219329758795291,2.33956659541374,0.0193061292858084,0.0428242538735993,"Up"
"NACA2",50.3760612183116,3.86108165323661,0.483865945846497,7.97965156750567,1.467469468362e-15,8.53241779010731e-14,"Up"
"NACAD",2908.86596436758,-2.06118552432862,0.328282308823041,-6.27869814769609,3.41419707858594e-10,6.14952089488578e-09,"Down"
"NACC1",3888.05726856724,-0.727392893527216,0.215141125987689,-3.38100347010753,0.000722216307926019,0.00247742563150286,"Down"
"NACC2",5954.5222604682,-1.13301058230857,0.366557344546043,-3.0909504315395,0.00199516937676896,0.0059758727340894,"Down"
"NADK",2873.84045271161,0.676051640928542,0.174658439591314,3.87070697820527,0.000108520172609828,0.000473084894934035,"Up"
"NADK2",3103.31887642691,0.0794482915098345,0.311370979988007,0.255156378134194,0.798602321343943,0.866001258603546,"Not"
"NADSYN1",1951.06265387748,0.186348239194644,0.216361453413019,0.861282064134219,0.389082711621341,0.507805340377853,"Not"
"NAE1",2255.02544865181,0.344884764924824,0.207579172627046,1.66146131406195,0.0966208323619119,0.165575582981573,"Not"
"NAF1",385.073382115342,-0.4194552057767,0.154400155974514,-2.71667604951085,0.00659411151020303,0.0169813202434377,"Not"
"NAGA",2293.11634780947,1.53983091890924,0.273515887729177,5.62976773193486,1.80452461022124e-08,2.11562601750323e-07,"Up"
"NAGK",3778.71937192853,0.490275837631383,0.230231321291175,2.12949235091836,0.0332135470640437,0.0678567318187764,"Not"
"NAGLU",2001.06379263235,1.02622213801339,0.24752181385159,4.14598665889178,3.38353527853891e-05,0.000169733236431639,"Up"
"NAGPA",655.130827230197,-1.19281411819012,0.231926789025595,-5.14306313298928,2.70294739357225e-07,2.34675871231009e-06,"Down"
"NAGS",107.781065561972,1.19098965431817,0.339304877460754,3.51008704393271,0.00044796002560046,0.00163266292582217,"Up"
"NAIF1",430.817321604556,0.160137465593381,0.13016217621632,1.23029185780702,0.218587832230642,0.322423117685376,"Not"
"NAIP",94.1107709056813,1.39119823465633,0.448612258162906,3.10111507062551,0.00192793353741685,0.00580157389571047,"Up"
"NALCN",736.806756334988,-2.98116520227184,0.509557279590755,-5.85050066337218,4.90095508696233e-09,6.66085977706509e-08,"Down"
"NAMPT",18119.2447430114,2.73714976627013,0.63875707505604,4.28511851086737,1.82641801716532e-05,9.8243231070766e-05,"Up"
"NANOG",1.69393256974627,1.83481306092788,1.07240421951385,1.71093420516348,0.0870932593846027,0.152287068758709,"Not"
"NANOGNB",0.486234367362852,1.05548286660603,1.92014138620305,0.549690181249191,0.582531892552948,0.691665179364903,"Not"
"NANOGP8",1.06564687480857,0.138063984495823,1.04678733368047,0.131893059892495,0.895068878076158,0.932977677618207,"Not"
"NANOS1",208.649342571338,0.261365447143417,0.541953986201252,0.482265014739389,0.629617696769532,0.732258211407295,"Not"
"NANOS2",3.54993791315662,-0.0887583468459524,0.818532897719162,-0.108435894382837,0.913649929390008,0.945302262482928,"Not"
"NANOS3",169.874253259251,-0.523473438193922,0.476824649296938,-1.09783216737173,0.272277782337887,0.382677085145882,"Not"
"NANP",445.936775710911,0.927276472849957,0.223830759552692,4.14275712016992,3.43155305470292e-05,0.000171540774142403,"Up"
"NANS",1428.86707016148,0.339553288238141,0.229322230394522,1.4806819541829,0.138691344964841,0.222836985055854,"Not"
"NAP1L1",14705.0229018279,0.256424363528993,0.203153258053852,1.26222127070696,0.2068691768408,0.309033151690078,"Not"
"NAP1L2",605.766544878601,-3.62901591094451,0.579601682699085,-6.26122390474253,3.81967616478145e-10,6.76846616399273e-09,"Down"
"NAP1L3",1723.72647948663,-2.66839739936322,0.373721555560211,-7.1400682129862,9.32846147905328e-13,2.91706477780278e-11,"Down"
"NAP1L4",7017.38889134037,-0.150477613365896,0.197186779214578,-0.763122223331956,0.445390507607964,0.562739238657265,"Not"
"NAP1L5",1405.26082464801,-2.47856865983632,0.260800337082027,-9.50370190302614,2.02558489018634e-21,3.55547476101954e-19,"Down"
"NAPA",4319.13452050462,-0.792196311265692,0.227803400749436,-3.47754383235499,0.000506030306196022,0.0018162036799929,"Down"
"NAPB",2664.99852767713,-4.26106071964507,0.514390273667515,-8.28371168308536,1.19394460141523e-16,8.28900494549696e-15,"Down"
"NAPEPLD",1515.71338666479,-0.963185261288213,0.195118536817711,-4.93641084541377,7.9573388014106e-07,6.04549798852779e-06,"Down"
"NAPG",1710.91751083755,-1.43768293121028,0.175344345939895,-8.19919754756786,2.41996966318344e-16,1.61383353237244e-14,"Down"
"NAPRT",868.153286081786,0.366875955664666,0.40978402125099,0.895291023170366,0.370631537733025,0.48866003338015,"Not"
"NAPSA",28.9911005522856,-0.660139480688062,0.407618937602867,-1.61950149953833,0.105339404110705,0.178047324934936,"Not"
"NARF",2697.84465734506,0.291417796389841,0.226651823718704,1.28575094437148,0.198529995492477,0.298855104865131,"Not"
"NARFL",1634.08695952999,-0.143761482031189,0.206009955194227,-0.697837548169214,0.48527879420096,0.601618952885332,"Not"
"NARS",6567.96704840562,-0.335030712105671,0.160864953574745,-2.08268304972966,0.0372801234884747,0.0748099928817323,"Not"
"NARS2",790.9083901776,0.653436672143643,0.239731978731279,2.72569673683833,0.00641659236198502,0.0165654388076999,"Up"
"NASP",5816.97338273204,0.51425449461421,0.305229771604394,1.68481105860385,0.0920250306424827,0.159292488397007,"Not"
"NAT1",136.835809927763,2.72164345189675,0.451508242567165,6.02789317072519,1.66110783923787e-09,2.52092760659541e-08,"Up"
"NAT10",2472.53684892842,0.0685811761331949,0.198683273701442,0.3451784081042,0.729960250182856,0.814198214429724,"Not"
"NAT14",1966.35836118495,-0.162905972506315,0.258413617268363,-0.630407848581512,0.528427777076266,0.641938314199596,"Not"
"NAT16",234.701561484083,-0.564203314491275,0.814940117308579,-0.692324874562087,0.48873333238161,0.604612525418367,"Not"
"NAT2",22.787648542005,2.35349711899791,0.809434183372423,2.90758305906023,0.00364233603840841,0.0101012526949809,"Up"
"NAT6",469.016144663256,-0.604029644208063,0.218481611973914,-2.76467039377291,0.00569803389845872,0.0149678976019657,"Down"
"NAT8",3.79616289615265,-1.19040503993326,0.596984064160799,-1.99403151842361,0.0461486101806371,0.0897756784947437,"Down"
"NAT8L",4922.18643277153,-2.0469159147968,0.44587714640024,-4.59076212208327,4.41630441080983e-06,2.77506787799823e-05,"Down"
"NAT9",1506.50185783577,0.620320355638671,0.221282796430027,2.8032922832066,0.00505838043171839,0.0134740481478243,"Up"
"NATD1",738.822975772875,0.395884812881645,0.222933718117285,1.77579603581263,0.075766541350763,0.135380031534841,"Not"
"NAV1",4912.12056314317,-0.533044493207107,0.392661436754961,-1.35751679006806,0.174617062227838,0.269039836022785,"Not"
"NAV2",3169.78891512962,0.314756339376523,0.385161606400376,0.817205905640899,0.413810768172762,0.531832368150512,"Not"
"NAV3",601.726835763906,-3.00273230292211,0.533994178331848,-5.62315550387159,1.87500473431618e-08,2.18860339314221e-07,"Down"
"NAXD",3117.38366118244,-0.4468964512291,0.30685361075074,-1.4563832250034,0.145286710217505,0.231161666692911,"Not"
"NAXE",5133.83949417961,0.660454118326654,0.321616165007523,2.05354764525348,0.0400194938173346,0.0794581903708599,"Up"
"NBAS",2204.8803002999,-0.570686055659971,0.160338061086128,-3.55926753631765,0.000371890544471251,0.0013830492645277,"Down"
"NBDY",1638.6805708863,0.377313643744304,0.232667475728678,1.62168623939645,0.104870546665107,0.177383762840999,"Not"
"NBEA",963.985021792719,-2.79793090877294,0.422294880162758,-6.62553831506216,3.45984972838322e-11,7.79345811698524e-10,"Down"
"NBEAL1",205.296788228145,0.251884155829965,0.195899263144688,1.28578409018275,0.198518424215033,0.298855104865131,"Not"
"NBEAL2",819.030305820083,0.685085499376882,0.342768997244512,1.99867988319895,0.0456430009656129,0.0889343047404119,"Up"
"NBL1",844.625519873551,-1.61374503088315,0.502931563714526,-3.20867717858954,0.00133347120596751,0.00421527834017261,"Down"
"NBN",2439.63222626996,0.502711643345854,0.221418143941577,2.27041756559254,0.0231822597073899,0.0500890050972359,"Up"
"NBPF1",1144.31297188986,-0.224211067520035,0.297581012901215,-0.753445474676385,0.451182264918965,0.567938381779465,"Not"
"NBPF10",118.109870370093,1.86748616962295,0.395954612966665,4.71641473155453,2.40036897056482e-06,1.62759712340849e-05,"Up"
"NBPF11",433.239050750651,1.1516807887434,0.254268280891176,4.52939228088895,5.91535828076422e-06,3.5909023220848e-05,"Up"
"NBPF12",538.78265158006,-0.123007007046378,0.294570805733456,-0.417580441279988,0.676253899348734,0.771897463049624,"Not"
"NBPF14",401.633557046118,1.99860580746648,0.376821979300169,5.30384615881025,1.13387880277521e-07,1.088593859878e-06,"Up"
"NBPF15",663.214551198937,1.50004049380983,0.320417710059014,4.68151555522182,2.84761784725775e-06,1.89494912968804e-05,"Up"
"NBPF19",448.522833530577,1.76813709127098,0.321251836130965,5.50389723080106,3.71486149272865e-08,3.99299323707159e-07,"Up"
"NBPF20",143.516913506944,1.16857886359572,0.333756062644089,3.50129628908605,0.000463000785333235,0.00168089611939711,"Up"
"NBPF26",185.431352057148,2.0851696835964,0.408647218726166,5.10261562551751,3.34990948205161e-07,2.839563363237e-06,"Up"
"NBPF3",383.559552623044,0.180699176382659,0.380580147270428,0.474799270741413,0.634930052842934,0.736778630609681,"Not"
"NBPF4",0.538777293079076,0.530179448618648,1.49514299772251,0.35460116485597,0.722888403370221,0.809074929806685,"Not"
"NBPF6",0.582815983319762,-0.59297598363541,1.8163580482867,-0.32646425862717,0.744073126729771,0.82597843779811,"Not"
"NBPF9",573.821007938488,1.64622588187018,0.253498070117225,6.49403713846386,8.35661331228071e-11,1.74700165492466e-09,"Up"
"NBR1",6223.33515012399,-0.435954662489918,0.21756342184026,-2.00380495398719,0.0450909579647562,0.0880707919265435,"Not"
"NCALD",3742.51532440947,-1.52434524230907,0.434991101562345,-3.50431362120772,0.000457785885076452,0.00166358675346337,"Down"
"NCAM1",17651.2524201534,-1.53840469403066,0.411428552614598,-3.73917824675564,0.000184622787111189,0.000750019994976154,"Down"
"NCAM2",2241.8549093602,-2.2076458535676,0.516155694245656,-4.27709289692908,1.89349800536717e-05,0.000101528599100466,"Down"
"NCAN",19949.2076070173,-0.0459421830502482,0.686371311074235,-0.0669348824885243,0.946633543086903,0.965522623762467,"Not"
"NCAPD2",3327.55658995931,0.801282517108876,0.278957691440209,2.87241593150558,0.00407346443811946,0.0111604887845164,"Up"
"NCAPD3",1418.90111355279,0.616153426583009,0.247254038898205,2.4919852849671,0.01270313001443,0.0299486108779123,"Up"
"NCAPG",768.494222518278,5.81671144656591,0.456959639125526,12.7291580011251,4.07206774466531e-37,1.08235560653204e-33,"Up"
"NCAPG2",1571.44385019003,1.56281096745663,0.330865854680209,4.72339755024624,2.31936824572516e-06,1.5784259539123e-05,"Up"
"NCAPH",684.353115992805,4.08384817470771,0.46303963495604,8.81965142162275,1.14816585686324e-18,1.2001558389212e-16,"Up"
"NCAPH2",2480.65622093003,-0.16443135776826,0.268079382643136,-0.613368160382362,0.539632933935905,0.652907424165135,"Not"
"NCBP1",2198.34482038814,0.180166588641366,0.190796359656054,0.94428734891038,0.345022829031597,0.462033594138613,"Not"
"NCBP2",5014.39879925661,0.694833080441828,0.156551958043223,4.43835445513871,9.06492498744137e-06,5.24609624623123e-05,"Up"
"NCBP2-AS2",839.155225263656,-0.210559834186076,0.198966770287745,-1.05826633201899,0.289934037718018,0.402277984255043,"Not"
"NCBP2L",1.10375197324664,-1.70075920000264,0.799868541983194,-2.12629839871659,0.0334784213040936,0.0682854096452494,"Down"
"NCBP3",1786.40602576925,-0.55699220341748,0.208665850268385,-2.66930215318453,0.00760090385333305,0.0192045650590867,"Down"
"NCCRP1",3.61304638061946,-0.169610403691281,0.622837911271926,-0.272318689376039,0.785376987011668,0.856097265237512,"Not"
"NCDN",5909.23444354035,-3.6005304044599,0.423719528524519,-8.49743795618224,1.93821038221724e-17,1.59567886599708e-15,"Down"
"NCEH1",1088.08596854891,-1.80350576562175,0.336189628763639,-5.36454908574743,8.11516896749857e-08,8.03142733028076e-07,"Down"
"NCF1",247.186726178206,2.22399675263843,0.475808708874538,4.67414049208766,2.95187218651711e-06,1.95732480051095e-05,"Up"
"NCF2",861.308834155902,2.16208481637017,0.457574587925659,4.72509810077443,2.30004294695955e-06,1.56642017097838e-05,"Up"
"NCF4",601.342153909082,2.31739134104332,0.498052873869843,4.65290225721885,3.27295414102781e-06,2.13972539522008e-05,"Up"
"NCK1",1355.29230010612,1.13269106204401,0.223142612680274,5.07608586472438,3.85289233461306e-07,3.21321895014839e-06,"Up"
"NCK2",2580.84338584686,0.348098778768402,0.271023861451688,1.2843842490616,0.199007541380671,0.299355996032724,"Not"
"NCKAP1",9578.87595391524,-0.6125419404986,0.185762389461993,-3.29744865078798,0.000975675131487563,0.00322555286006709,"Down"
